Nome;CNPJ;UF;CNAE Principal;CNAE Sec;Telefone;Email
;57837766000142;GO;4772500;4781400,4723700,4782201,4789005;(62) 0;CRISTIANE.CRSANTOS@GMAIL.COM
;57917159000192;RJ;4772500;7319002;(21) 00000000;ROCHAGLAUCIA880@GMAIL.COM
;58089411000185;SP;4772500;4713004,9602501;(11) 12442705;M3MANABE@GMAIL.COM
;58118143000182;SP;4772500;5620104,1412602;(11) 10625573;FREDSONDRI28@HOTMAIL.COM
;58147647000120;PA;4772500;4789001,4729699;(91) 0;CHICOGOMES437@GMAIL.COM
;58335066000112;SP;4772500;4729699,4789005;(11) 00000000;MARCO452005@GMAIL.COM
;58347558000128;RJ;4772500;;(0) 0;BRUNAVALLEGAS@GMAIL.COM
;58379902000160;SP;4772500;;(11) 16063272;DANIELALABES_DECARVALHO@HOTMAIL.COM
;58474096000100;SP;4772500;;(11) 0;ANAELISAANA935@GMAIL.COM
INTEGRATIVE;58481328000157;EX;4772500;;;RAYANNE@STUDIO17CW.COM
;58717747000145;SP;4772500;;(0) 0;AAA.AAA@GMAIL.COM
;58750411000184;RJ;4772500;;(21) 0;TANIACONDADO@HOTMAIL.COM
;58750736000167;SP;4772500;;(11) 0;WILLIAMSOS@HOTMAIL.COM
;58920771000187;SP;4772500;4781400;(11) 0;BIANCA.LEME2014@GMAIL.COM
;59019967000168;GO;4772500;;(0) 0;PAULOSTRONG27@GMAIL.COM
;59221223000121;MG;4772500;4520001;(31) 10001;XXXXXX@XXX.XX
;59369624000123;SP;4772500;;(11) 14349178;WARNERSORELLL@GMAIL.COM
;59552889000162;ES;4772500;4783101;(27) 0;REBECAROSAROCHA@GMAIL.COM
;58991870000150;SP;4772500;8599699,8599605,8593700;(11) 11111111;CLIENTE@RECORRECONTABILIDADE.COM.BR
;59627194000100;SP;4772500;;(0) 0;CAMILADINIZSOARES2016@GMAIL.COM
;59676768000122;SP;4772500;4781400,4729699,4789005;(11) 13451987;CAIOGOMES7590@GMAIL.COM
;59680670000149;MG;4772500;;(31) 0;NATIELLEF.FREITAS@GMAIL.COM
;59746980000119;SP;4772500;;(11) 13765437;PAULIANA_DULCE@HOTMAIL.COM
;59795494000190;MG;4772500;;(31) 0;MARINACHORTA08@GMAIL.COM
;59798154000113;MG;4772500;7739099,7739002,9602502;(11) 13468131;RENATAETHOR@HOTMAIL.COM
;59800976000191;SP;4772500;4789001,4713002;(11) 0;DSSPPORTO@GMAIL.COM
;59921971000117;PR;4772500;;(43) 0;MAMSOLIVEI@GMAIL.COM
;59945173000125;SP;4772500;4781400,4789001,4783101;(0) 0;PATYKETY22@GMAIL.COM
;60090957000106;ES;4772500;4783101;(0) 0;ALESSANDRAF51@HOTMAIL.COM
;60150337000107;RJ;4772500;;(21) 0;GABRIELBIOOMEDICO@GMAIL.COM
;60193493000155;SP;4772500;4789099,4781400;(11) 0;CASSIUS.08@GMAIL.COM
;60317176000101;SP;4772500;;(11) 11987646;NELSIANES007@GMAIL.COM
;60348051000130;SP;4772500;4789099,4789001;(00) 00000000;VINICIUS.GOMES@GBTRANSPORTES.LOG.BR
;60360321000129;SP;4772500;;(11) 0;ROSE.ROSE.ARAUJO@HOTMAIL.COM
;60481798000162;RJ;4772500;;(0) 0;ANDREIIA.GOMEZ.D@HOTMAIL.COM
;60587138000160;MG;4772500;;(31) 0;MARIANASOUZA23@YAHOO.COM.BR
;60704028000131;RJ;4772500;4781400,3291400,4773300;(21) 0;DSOUSAROSSLER@HOTMAIL.COM
;60812777000182;SP;4772500;5320202,4753900;(11) 17216291;MAKEUPMAQUIO@GMAIL.COM
;60857773000110;PE;4772500;;(81) 0;HOSANACLAUDINA@GMAIL.COM
;60896976000116;SP;4772500;4781400,4789001;(11) 0;LUIZDEIXON@GMAIL.COM
ERCA WILMAR;60943331000197;EX;4646001;;;MANLIO.GALLOTTI@GLOBALAMINES.COM
;61032452000140;SP;4772500;;(17) 0;YASMINCRISTINASA@ICLOUD.COM
;61069933000120;SC;4772500;4781400;(49) 0;JOICYBORTOLI@GMAIL.COM
;61096910000104;PE;4772500;;(81) 0;MARTACLAUDINADASILVA1@GMAIL.COM
;61169855000135;SP;4772500;4642702,4752100,4757100,4759899,4781400,4782202,4789004,4789099;(11) 17127879;LJECONTABIL@GMAIL.COM
;61265262000172;DF;4772500;;(61) 00000000;ESSENCIALPRESENTES9@GMAIL.COM
;61266404000116;SP;4772500;4753900,8599604;(21) 00000001;EMAIL@EMAIL.COM
;61371642000191;MG;4772500;;(34) 00000000;COMERCIALECOMMERCE07@GMAIL.COM
MAGAZINE KIYOTO;61372583000176;SP;4772500;4530703,4530705,4729699,4744001,4744003,4751201,4752100,4753900,4754701,4754702,4755503,4756300,4759899,4761001,4761003,4762800,4763601,4763602,4763603,4763604;(11) 10000000;ATENDIMENTO@ATENDIMENTO.COM.BR
;61417271000131;SP;4772500;;(0) 0;LUANAFREITAS1303@GMAIL.COM
;61502544000146;SP;4772500;;(11) 12367034;XIAODANIEL2@GMAIL.COM
;61534056000110;SP;4772500;;(11) 0;BAHAREH.2009@GMAIL.COM
;61584150000184;SP;4772500;4781400,4789099,4755503,4763601;(11) 0;LOJAAMARITA@GMAIL.COM
SKINCLAR;61651301000170;RS;4772500;;(51) 11111111;CONTATO@CRVCONTABIL.COM
;61823855000107;CE;4772500;;(0) 0;RICK7FERREIRA7@GMAIL.COM
;61869690000104;RJ;4772500;;(0) 0;TANIAFERREIRAGUEDES72@GMAIL.COM
;61933724000182;SP;4772500;;(11) 0;MAZINE.SD@GMAIL.COM
;61947387000182;SP;4772500;6190699,4723700,7319002,4757100,4781400,4751201,4321500,4759899,4763603,5612100,4763602,4753900,4789005;(11) 15282909;FERNANDOHENRIQUECLEMONESI@HOTMAIL.COM
;61955596000178;SP;4772500;;(16) 16972346;OIBONITASHOP@GMAIL.COM
;62023584000178;MG;4772500;;(31) 11111111;CENTRALCERTIDOESBRASIL@GMAIL.COM
;62110971000141;RS;4772500;4789099,4789001,4783101;(51) 0;ANGELICASTEGLICH@GMAIL.COM
;62153560000133;SP;4772500;8292000;(11) 16616827;GISNETEOLIVEIRA@HOTMAIL.COM
;62184557000187;RJ;4772500;4781400,4723700,4712100,5611203,4782201;(24) 0;JULIANASILVAHFL@GMAIL.COM
;62216781000103;SP;4772500;;(13) 0;HIBIAFE@GMAIL.COM
;62248518000104;SP;4772500;4781400,4789099;(11) 15174793;PBCO.SMETICOS256@GMAIL.COM
;62251799000146;RJ;4772500;;(21) 0;SOFI.HONORATO123@GMAIL.COM
MAKE S BELA BRASIL;62280519000128;SP;4772500;;(11) 15588888;MAKESBELABRASIL@GMAIL.COM
;62333961000175;PA;4772500;4723700,4755502,4789004;(91) 0;ALICE.BRITO5@ICLOUD.COM
;62357106000102;SC;4772500;7319002,8219999;(47) 11111111;POLLYMARQUESS2@GMAIL.COM
;62360143000161;SP;4772500;9602502;(0) 0;ROZENDOT2@GMAIL.COM
;62369043000104;SP;4772500;9602502;(11) 00000000;THALIAALVES367@OUTLOOK.COM
;62370571000175;SP;4772500;;(11) 11782751;ENCANTONASCIMENTO@GMAIL.COM
;62481620000147;SP;4772500;;(16) 0;ERICABUNHAROFLORES@GMAIL.COM
;62516942000184;SP;4772500;5912099,7319002;(19) 0;FLA.REPRESENTANTE@GMAIL.COM
;62578212000108;ES;4772500;3299006;(28) 0;L.LAVIMEMORIASOLFATIVAS@GMAIL.COM
;62597211000100;SP;4772500;5620104,4789001;(11) 11111111;ANDREADEMEDEIROSNEVES@GMAIL.COM
;62655532000114;RS;4772500;;(51) 00000000;SBARROS.BUSINESS@GMAIL.CO
;58359239000213;SP;4646001;4646002,4772500;(11) 13071879;MAURICIO@COOLANDGOOD.COM
H.L PERFUMES ATACADO;62748450000114;SP;4772500;4530701,4530703,4641901,4643502,4649402,4649406,4649499,4713002,4744001,4751201,4752100,4753900,4754703,4755501,4755502,4757100,4759899,4761003,4763601,4774100,4781400,4782201,4782202,4783102,4789001,4789004,4789099;(11) 11111111;SEMEMAIL@SEMEMAIL.COM
;62763926000196;SP;4772500;4755502,4781400,4782202,4789001,4789099;(11) 11111111;CONSULTORIA_MARTINS@TERRA.COM.BR
;62786213000148;SP;4772500;4742300,4789099,4781400,4789001,4713002,4755502,4755503,4763601,4744002,4782202,4757100;(11) 0;BRUNA.LEITE.OLIVEIRA@OUTLOOK.COM
;62870887000126;SP;4772500;4755503;(11) 0;PEDRINALEMOS@HOTMAIL.COM
;62926963000178;RJ;4772500;;(21) 0;2003KAYLLANE@GMAIL.COM
;63007139000187;PA;4772500;;(91) 0;SOPHYAV348@GMAIL.COM
;63007931000131;PR;4772500;;(43) 0;IGORPINHO052007@GMAIL.COM
;63051321000135;RN;4772500;4755502;(84) 1225062;ORLANDOFERREIRADOSSANTOS14@GMAIL.COM
;63118678000193;SP;4772500;;(12) 0;MICHELEGUIMARAES01@OUTLOOK.COM
;63171929000101;SP;4772500;4742300,4781400,4789099,4755503,4753900;(11) 0;OPRIMESTORE7@GMAIL.COM
NUDECODE BEAUTY;63348596000135;SP;4772500;;(11) 11111111;CONTATO@ALTACONT.COM.BR
;63395406000130;RJ;4772500;;(21) 0;LAIISENA@HOTMAIL.COM
SILVIA SEGREDOS DE BELEZA;63416032000192;SP;4772500;4646001,4669999,4757100,4759899,9602502;(11) 18550449;SIQUEIRA-ROGERIO@HOTMAIL.COM
;63465136000197;SP;4772500;;(11) 16587926;SAAH12BB@GMAIL.COM
O BOTICARIO;03309474000108;SP;4772500;8299799;;
FARMACIA TRES PALMEIRAS;92615384000175;RS;4772500;4781400;;
DELL'ACQUA;05002850000142;GO;4772500;;;
SENSUALY;05044972000100;SP;4772500;;;
;03413486000188;SP;4772500;;;
;03417139000123;SP;4772500;;;
J E J COSMETICOS;00168244000188;PB;4772500;1813099,4789099;;
FANTASIA BAZAR E PERFUMARIA;03463814000150;SP;4772500;;;
;00180321000115;RJ;4772500;;;
;94527413000172;RS;4772500;;;
;01841123000118;DF;4772500;9602501;;
;05198004000140;SP;4772500;;;
AROMAS DISTRIBUIDORA;05251908000191;MT;4772500;;;
;05279743000166;SP;4772500;4781400,4789004,9602502;;
JUREMA COSMETICOS;00357031000102;PR;4772500;;;
FRANIE COMERCIO E REPRESENTACOES DE PERFUMARIAS;97224729000183;RS;4772500;;;
GE & ANA;03723785000119;SP;4772500;9602501;;
;03755114000130;PR;4772500;;;
;02073622000175;ES;4772500;4729699,8599699,9602502;;
;05439554000103;MA;4772500;;;
AMIGA;02097521000134;BA;4772500;;;
RUAS COMERCIO E REPRESENTACAO;00506226000169;RS;4646001;;;
AVG FASHION HAIR;05483978000175;SP;4772500;;;
TIKAL COSMETICOS E PERFUMARIA;02147834000150;MG;4772500;;;
O BOTICARIO;00534058000115;PR;4772500;8299799;;
M&C PERFUMES E COSMETICOS;03852092000126;GO;4772500;;;
REDEPHARMA;01486101000853;PB;4772500;;;
LENNY PRESENTES E DECORACOES;05554897000119;SP;4772500;;;
;05606390000161;SP;4772500;;;
O BOTICARIO;02870566000957;GO;4772500;;;
;04043435000255;SP;4772500;;;
LE SENECHAL;04592921000737;PR;4772500;;;
UNIBELL COSMETICOS;05730442000107;MA;4646001;;;
;04954640000272;AM;4772500;;;
ELE E ELA CABELEIREIRO E PERFUMARIA;02387759000102;GO;4772500;;;
;05753714000194;SP;4772500;;;
CLINIPE;02408910000133;SP;4772500;;;
A/G FRAGRANCIAS;06117002000222;SE;4772500;;;
COSMETICA PERFUMARIA;05816569000143;RJ;4772500;;;
A SEDUTORA;02451225000190;BA;4772500;;;
;08489643000586;AL;4772500;;;MATHEUS.LISBOA@GRUPOGINSENG.COM.BR
;02460693000120;SP;4772500;;;
O BOTICARIO;02494352000176;SP;4772500;;;
MEL BIJU;05924150000105;SP;4772500;4781400,4782202,4789001;;
NEWP COSMETICOS;00924363000113;PR;4772500;;;
;00935766000168;RJ;4772500;;;
;04298980000101;AM;4772500;;;
ESSENCIAL PERFUMES & CIA;05990808000187;MG;4772500;;;
;29638053000203;RJ;4772500;;;
;04386864000144;MG;4772500;;;
;02658070000167;MG;4772500;;;
;31198930000478;RJ;4772500;;;
;04411156000116;BA;4772500;4646001,4646002,8299799;;
;06084852000190;SP;4772500;;;
R. A. F. DOS SANTOS COSMETICOS;06092486000111;AL;4772500;;;
KADOCH COSMETICOS;06098319000188;GO;4772500;;;
PERFUMARIA KALIZIA;02705876000169;MG;4772500;;;
CLINICA DE ESTETICA NOVA IMAGEM;37132842000298;GO;4772500;4781400,1411801;;
;06170262000180;SP;4772500;;;
COMERCIAL SANTOS NUNES;06175886000190;MG;4772500;;;
;35647627000113;RN;4772500;;;
LENCOIS PERFUMES;40563314000206;BA;4772500;;;
;85322477000227;SC;4772500;;;
LIKISSA REPRESENTACOES E COMERCIO;01149612000103;PB;4772500;;;
ESTETICA IN NATURA;73751430000119;MT;4772500;;;
;56028350000110;SP;4646001;;;
ALEX PERFUMARIA;06235571000191;MG;4772500;;;
;56236318000120;SP;4772500;8299799;;
;06276959000130;SP;4772500;;;
LAJAO DOS COSMETICOS;04611140000157;MA;4772500;;(0000) 00000000;000000000000
;74589573000139;SP;4646001;;;
PERFUMARIA PRISCILA;04622979000190;MG;4772500;;;PESSONI@CONTABILIDADEPESSONI.COM.BR
;53805982000317;TO;4646001;;;
;55098669000230;SP;4772500;6619302,8299799;;
;58366832000378;SP;4772500;;;
;58366832000530;SP;4772500;;;
;58366832001340;SP;4772500;;;
;38048278000101;DF;4772500;9602501;;
;04713501000176;CE;4772500;;;
;38646949000136;MG;4772500;;;
KAROL;38773347000140;SP;4772500;;;
;06911841000137;RJ;4772500;;;
AROMA TROPICAL;58023870000166;SP;4772500;6619302,8299799,8219999;;
;01374307000115;ES;4772500;;;
;04771928000120;SP;4772500;;;
;58962101000123;SP;4646001;;;
;07024506000180;BA;4772500;4755502,4789005;;
;03104264000183;SP;4772500;;;
PENTEFINO;03105358000177;RS;4772500;;;
PERFUMARIA DEBORA;07089602000106;SP;4772500;;;
;41087396000133;PE;4646001;;;
COSMETIC CENTER BEAUTY;07131834000185;SE;4772500;;;
UNIBEL-COMERCIO E REPRESENTACOES;01537802000106;MS;4772500;;;
MARCAS INTERNACIONAIS;86938453000260;SP;4646001;;;
;07166064000106;BA;4772500;;;
BAZAR DO CABELEIREIRO;07171253000177;PE;4772500;4755502,4761003,9602501;;
COMERCIAL BERALDO;60820040000101;SP;4772500;5223100;;
;01611577000100;RS;4772500;;;
;42812396000111;MG;4772500;;;
CHLOROPHYLLA;24201709000113;RN;4772500;;;
O BOTICARIO;80246069000139;PR;4772500;8299799;;
LUIS COIFFEUR;62364625000190;SP;4772500;9602501;;
;07358636000159;SP;4772500;;;
TALISMA;44772192000120;SP;4772500;;;
;81903072000140;PR;4772500;;;
INSTITUTO CATARINENSE BELLA FLOR;82100785000139;SC;4772500;;;
;46292645000146;SP;4772500;4723700,4729602,4754702,4755503,4759801,4782202;;
;64610470000150;SP;4772500;;;
HIMA LAYA;64882186000132;SP;4646001;;;
;48124069000153;SP;4772500;;;
CENTRO DE BELEZA KLINGER SAIDT;84511013000115;AM;4772500;;;
PILAR;48930879000105;SP;4772500;;;
;84785112000195;PR;4646001;;;
RAGAZZA COSMETICOS E PERFUMARIA;85266369000101;SC;4772500;;;
FARMACIA ORLEANS;85284578000170;SC;4772500;;;
PERFUMARIA JASMIM;49511082000128;SP;4772500;;;
LUIZA COSMETICOS;86562006000178;MG;4772500;;;REGISTRO.UNICONTAS@YAHOO.COM.BR
;66960311000100;SP;4772500;4755502;;
;30268205000113;RJ;4772500;9602501,9602502;;
;67298596000129;SP;4772500;;;
COSBIJO;88169206000190;RS;4772500;;;
NEI LAFRAIA;68846369000153;PR;4772500;;(0041) 03722306;
INVITE BAZAR E PERFUMARIA;69071058000122;SP;4772500;;;
MORAZZA;90042813000137;RS;4646001;;;
;70095948000153;PB;4772500;;;
PLANETA CASA;15181936000133;BA;4772500;4781400;;
SCOTBEL COSMETICOS;33451261000187;RJ;4772500;;;
;71461933000124;MG;4772500;;;
DEPILA - DORA INSTITUTO DE DEPILACAO E ESTETICA;71612329000151;SP;4772500;;;
CENTURY LINE;54617089000169;SP;4772500;;;
ESSENZIALI COSMETICOS DERMATOLOGICOS;72474992000108;RS;4772500;;;
RELVA'S;72679194000104;SP;4646001;;;
MARCOBELLE COMERCIO E REPRESENTACAO LTDA;07445898000150;RJ;4646001;4619200,4618401;;
BELAVAZ COSMETICOS;08710311000237;PB;4772500;4713004,4713002,9602501,9602502;;
;31198930000630;RJ;4772500;;;
ESTACAO BELEZA & 1 CIA;05596171000149;PE;4772500;;;
RL MODAS;85351922000104;SC;4772500;;;
LUMIERE;07442048000107;PR;4772500;;;
;03789010000146;SP;4772500;;;
SUPERMERCADO DO COSMETICOS;02364870000175;SP;4772500;;;
LIMPIM;04165629000142;RJ;4772500;;;
ALERGOPOINT;00547751000122;MG;4772500;4754702,4781400,4789001,4755503,4773300,4763602,4763601,4761002,4753900,4789099;;
V.C. PEREIRA;03331399000181;PR;4772500;;;
PRECO UNICO 199/299;01768192000143;BA;4772500;;;
AMAZONIA;03462906000116;SP;4772500;;;
;01960576000163;SC;4772500;;;
MUNDIAL PERFUMES E PRESENTES NACIONAIS E IMPORTADOS;02003698000124;SP;4772500;4751201,4752100,4753900,4759899,4761003,4763601,4781400,4782201,4783101,4783102,4789001,4789099;;
;00603838000170;SP;4772500;;;
;03997711000170;SP;4772500;;;
;00786505000123;MA;4772500;;;
;04131253000155;RJ;4646001;;;
;04339265000170;CE;4772500;;;
FLORIPAR;02735633000173;PR;4772500;;;
DICOSPAR;02843405000117;PA;4646001;;;
;56719412000130;SP;4772500;;;
;04642163000129;SP;4772500;;;
MEKA CENTER;04814705000101;PE;4772500;;;
ENILSA PERFUMARIA;06994190000196;GO;4772500;;;
SEDUCION COSMETICOS;01418914000130;PR;4772500;;;
;07010720000187;RS;4772500;;;
RHANNA,S COSMETICOS;06554853000151;GO;4772500;;;
;07126408000153;SP;4772500;;;
DEVANEIOS ART'S;03248175000100;RN;4772500;;;
DESTAQUE COSMETICOS E BIJUTERIAS;01645450000102;DF;4772500;;;
;07262055000119;SP;4772500;;;
;80544216000157;PR;4772500;;;
;48902266000156;SP;4646001;2063100;;
;72367808000112;PR;4772500;;;
;07506613000144;MG;4772500;;;
;00595199000229;DF;4772500;;;
MARISA COSMETICOS;23958077000255;MG;4772500;;;
O BOTICARIO;34892935000494;PA;4772500;;;
BVP;50164177000282;SP;4646001;;;
KITOKE;94259967000217;RS;4772500;;;
;02346069000105;SP;4772500;;;
;05764927000111;CE;4772500;;;
IT PARFUMS DO MONDE;00857881000161;SP;4772500;;;
;74466939000182;SP;4772500;;;
O BOTICARIO;06329918000165;PR;4772500;8299799;;
VISUAL PERFUMARIAS;64405327000126;MG;4772500;;;
;94941234000187;RS;4772500;;;
STYLUS COSMETICOS;02076304000168;SP;4772500;4646001;;
BEAUTY SHOP;05461988000100;RS;4772500;;;
FIO HAIR COSMETICOS;03813426000152;BA;4772500;;;
O BOTICARIO;02147389000128;DF;4772500;8299799;;
;03991334000162;MG;4772500;;;
;05840813000103;SP;4772500;;;
DETALHE COSMETICOS;05947780000103;TO;4772500;;;
;04345694000150;SP;4772500;;;
;51025872000145;SP;4772500;;;
;69002418000134;SP;4772500;8299799;;
;56880834000193;SP;4772500;8299799;;
;68848324000207;RJ;4772500;;;
;52285384000130;SP;4772500;;;CONTAS_PAGAR@GRUPONACON.COM.BR
LANZA;39040837000108;SP;4772500;4781400,4782201,4789001;;
;02373443000153;SE;4772500;4755502,4781400,4782201;;
MAGAZINE SAO FRANCISCO;03070821000192;BA;4772500;4712100,4713004,4753900,4789001;;MAGAZINESAOFRANCISCOBAHIA@HOTMAIL.COM
HIGINTEL;00076315000112;GO;4772500;4645101,4645102,4646001,4646002,4649409,4664800,4755503,4761003,4789001,4789005,4789099;;
GAROTA BONITA COSMETICOS;08165186000140;RJ;4772500;;(21) 11111111;ESCRITORIOOCIG@HOTMAIL.COM
;10882670000132;RJ;4772500;7020400,8291100,8599604,8599699;(24) 12345678;MARCUSVVFERREIRA@GMAIL.COM
;12183881000102;RJ;4772500;;(21) 00000000;DDLSM1@GMAIL.COM
;13731049000166;SP;4772500;7319002,8219999,9602502;(11) 13368669;CONTATO@ALBACOSMETICOS.COM.BR
;14907012000109;SP;4772500;3314709;(11) 00000000;FERNANDOREPRESENTACAOCOSM@GMAIL.COM
;17075194000197;SP;4772500;4789099,4755502,4789005;(11) 00000000;PATRICIAROICHA@GMAIL.COM
;18414726000136;RJ;4772500;9602501;(00) 00000000;CASTROKETHELLEN@GMAIL.COM
;18479031000132;AM;4772500;;(0) 0;
;18651864000139;SP;4772500;4781400,4789099,4755502,4755503,4789005;(11) 00000000;FRUTTAISOUSA@GMAIL.COM
;20623855000186;RJ;4772500;;(0) 0;
MESO SPA;20770367000100;EX;4646001;;;ALVARO.CASTROJR@AECONTABIL.COM.BR
AMPURIA FARFUMS;21058645000155;EX;4646001;;;
;23412699000100;RS;4772500;4781400;(00) 00000000;NATALIAFERRAO11@HOTMAIL.COM
HAIR KBELOS;23526982000155;RJ;4772500;9602501;(21) 11111111;MTS.17SOUZA@GMAIL.COM
CAPITAO ALOHA;23749743000164;SC;4772500;4771701;(41) 11111111;
THAY FASHION HAIR;23956427000163;SP;4772500;8599699,9602501;(11) 16893113;THAYFHAIR@GMAIL.COM
;24102447000130;SP;4772500;4789099,4781400,4789001,4713002,4759801,4755502,4763602,4755503,4785799,4782201,4789005,4757100;(11) 00000000;MARTINS.CARLOS1975@GMAIL.COM
;24114117000164;RJ;4772500;;(21) 0;
;24305648000134;CE;4772500;;(85) 0;
;24422730000149;MG;4772500;4783101;(00) 00000000;ANDRE_LAMAS@OUTLOOK.COM
;21430300000180;RJ;4772500;8712300,9602501;(00) 00000000;NFLA27@GMAIL.COM
URBANOZ COMERCIO;18294451000144;SP;4772500;4530703,4541206,4712100,4729699,4742300,4744001,4744005,4744099,4751201,4752100,4753900,4754703,4755502,4755503,4757100,4759899,4761003,4763601,4763602,4763604,4781400,4789004,4789099,4930201,5211701,5211799,5212500,5250804,5320201,5320202;(11) 11973334;GLAUBERGAMA.MAIL@GMAIL.COM
;12193281000125;BA;4772500;5620104,4789099,4723700,5612100,4721102;(00) 00000000;OTAVIOOGSN@HOTMAIL.COM
;22913311000184;MG;4772500;;(35) 10188738;KETY.EDUARDA2@GMAIL.COM
;25193687000150;SP;4772500;;(00) 00000000;MIGUELCARVALHO.TJ@GMAIL.COM
;26292969000177;BA;4772500;;(71) 00000000;ASSJAMIL@GMAIL.COM
;26365530000127;CE;4772500;;(0) 0;
CRIS FURTADO;28496104000158;RJ;4772500;;(24) 00000001;
;29120262000171;RS;4772500;4789099,4729699;(00) 00000000;CASSIAJORDANA@GMAIL.COM
;29471960000111;SP;4772500;4789004;(11) 00000000;MARIANOROBSON25@GMAIL.COM
;29843924000131;CE;4772500;;(88) 0;leandra_lial@hotmail.com
;29911049000188;SP;4772500;4763601,4721104,4785799,4761003;(11) 0;
MARLU COSMETICOS;30338229000100;SP;4772500;4759899;(17) 12345678;XXX@XXX.COM.BR
;30826255000179;RS;4772500;4763601,4755503,4783102,4789001,4781400,4789099,4713002;(0) 0;liellrita@gmail.com
;31126927000104;SP;4772500;8599699,8599604,4930201,9602502;(11) 18760081;JUJUMATTOS@HOTMAIL.COM
;31372589000182;SP;4772500;5620104,4781400;(11) 0;EDINEIDE.BISPO@TERRA.COM.BR
;31908754000178;PB;4772500;4789005;(0) 0;
;32379392000138;MG;4772500;4781400;(31) 13763126;CONTABILIDADEFARIA2011@HOTMAIL.COM
;32528529000179;RN;4772500;;(84) 0;lilianymonique@hotmail.com
;32717342000113;RJ;4772500;4755503,4789001;(21) 00000000;ROBERTATARGINOMARTINS@YAHOO.COM.BR
;33617167000155;RJ;4772500;;(21) 00000000;veronicasgc29@gmail.com
;35026057000144;SP;4772500;4783101;(11) 14185224;HUGOBORGES.MKT@GMAIL.COM
;35108601000105;PE;4772500;;(00) 00000000;DUARTENEREU1234567@GMAIL.COM
ALLYCIA PERFUME & PRESENTES;35541223000140;SP;4772500;5620104,4781400,7319002,5612100,4763601,5611203,4782201,5611205;(00) 00000000;KAHH_SANTOS@HOTMAIL.COM
;35912516000197;MA;4772500;4789099,4781400,4789001,4755503;(0) 0;ROSIANASOARESROCHA29@GMAIL.COM
;37359793000140;RJ;4772500;4789099,4789001,7319002,5813100,8230001,5811500,4781400,9602501,4729699,8599604,9602502,1340599,7420001;(21) 00000000;TN.SZABADOS@GMAIL.COM
;37538718000146;RJ;4772500;;(0) 0;MESSIASLFELIX@HOTMAIL.COM
;35272607000105;SP;4772500;7319002,8230001;(11) 14863082;GIBRAN27.RG@GMAIL.COM
;39561084000178;SP;4772500;4755503;(19) 00000000;ESSENTIAFRAGRANCIAS@HOTMAIL.COM
;39681438000118;SP;4772500;9602502;(11) 10725196;BELEZAVERDEC@GMAIL.COM
;39865470000153;SP;4772500;;(15) 00000000;ACETECCONTABILIDADE@YAHOO.COM.BR
;40098888000161;RJ;4772500;;(0) 0;DENISEMAIA666@GMAIL.COM
;40250424000129;SP;4772500;4781400,9602501;(12) 00000000;SEMPREBELACOSMETICOS.CRZ@GMAIL.COM
BARBER SALLES COMESTICOS;27871098000109;CE;4772500;;(85) 00000001;SHEILALILIANE@YAHOO.COM.BR
;41746919000106;RJ;4772500;4781400;(21) 0;MARCIOLINCOLN2013@GMAIL.COM
;42048692000198;SP;4772500;4742300,4789099,4723700,4721102,4757100,5620104,4781400,4751201,4759899,4755502,4763602,4754703,4753900,4785799,4789007;(16) 00000000;JGELETRONICOSME@GMAIL.COM
;42549927000125;SC;4772500;;(48) 0;DANY.VENDAS@HOTMAIL.COM
;42861878000161;PR;4772500;;(41) 00000000;NATHALIEFARIAS@HOTMAIL.COM
;43025064000150;MG;4772500;;(37) 0;SERGIOLAGOA2011@HOTMAIL.COM
;43088249000103;RJ;4772500;4789001;(21) 0;BIANCA_GOMES2006@HOTMAIL.COM
SODELAS COSMETICOS;43451512000187;SP;4772500;4646001;(11) 13223528;CONTATO@ERTECCONTABILIDADE.COM.BR
ERGANE;43708313000101;SP;4772500;2063100,3299006,4789001,6920602,7319002,8219999,8230001;(11) 10306930;ERGANEARTESANAIS@GMAIL.COM
;34495906000146;RJ;4772500;4773300;(00) 00000000;BRUNO.STS55@HOTMAIL.COM
;36096756000123;SP;4772500;4644301,4645101,4789004;(11) 13723723;REGULARIZACAOMAX@GMAIL.COM
;36490752000125;RJ;4646001;4646002;(21) 00000001;XXX@XXX.COM.BR
;43865776000187;SP;4772500;4781400,4530703,4763603,4783102;(11) 00000000;MARCELO_MONTEIRO13@HOTMAIL.COM
;44113154000165;RJ;4772500;7319002;(21) 0;BN.SANTANNA3@GMAIL.COM
;44501133000117;SP;4772500;4789099,9512600,4724500,5611201,5620104,4781400,9602501,5620102,5620101,4755502,5612100,9602502,4783101;(11) 0;MAGDA_GOMES1980@HOTMAIL.COM
;45117693000135;SP;4646001;7319002;(11) 16757366;PEDROLUCCASLENCI@GMAIL.COM
;45610502000172;SP;4772500;;(17) 0;HIGORCURYY@GMAIL.COM
;45652911000131;SP;4772500;4781400;(11) 0;BARROSIVONETE844@GMAIL.COM
;45664390000132;SP;4772500;4781400;(11) 0;IVANI.16ANDRADE@GMAIL.COM
;44732291000188;SP;4772500;4729699;(11) 13181022;JURIDICO@ZENCIAL.COM.BR
;46172126000144;SP;4772500;;(11) 11149699;YASMIN.V.RODRIGUES13@GMAIL.COM
